MONTH,YEAR,AIRLINE_CODE,FL_NUMBER,ORIGIN,DEST,SCHEDULED_DEPARTURE,DEP_DELAY,SCHEDULED_ARRIVAL_TIME,ARR_DELAY,CANCELLED,DISTANCE
2,20,OH,5228,CLT,XNA,938,95,1115,70,0,754
5,21,B6,594,DCA,ACK,1130,-14,1253,-23,0,405
9,22,OO,4497,AGS,ATL,700,0,802,22,0,143
4,20,F9,2059,OMA,LAS,1350,,1447,,1,1099
6,21,9E,5022,CID,MSP,1725,15,1850,2,0,220
5,22,DL,475,DTW,ATL,1030,-2,1230,5,0,594
4,22,DL,2423,SAN,SLC,615,-8,914,-16,0,626
11,20,9E,5050,DTW,CLE,850,-9,942,5,0,95
4,20,YX,5807,SDF,LGA,1225,,1431,,1,659
10,19,NK,619,FLL,IAH,1849,1,2038,-10,0,966
7,22,AA,2523,BZN,DFW,730,-3,1126,-6,0,1163
10,22,AA,2860,PHX,SMF,1333,-4,1535,-6,0,647
2,20,AA,1375,ORD,LAX,1402,-3,1643,-26,0,1744
8,20,OO,4264,MSP,ABR,2050,-2,2203,-21,0,257
8,21,DL,732,DFW,LAX,658,996,814,1005,0,1235
2,22,DL,1049,SLC,LAX,2240,31,2344,6,0,590
1,23,UA,466,LIH,LAX,1418,-7,2155,-6,0,2615
3,22,WN,1599,MDW,TUS,820,-1,1015,-22,0,1440
7,23,OO,3413,RDD,SEA,1730,16,1913,1,0,479
2,20,WN,1726,SEA,MDW,655,0,1245,-9,0,1733
2,23,UA,1749,SFO,OGG,1845,-7,2237,-34,0,2338
7,23,DL,720,PDX,DTW,1205,-6,1915,-11,0,1953
5,22,UA,2125,IAH,PHX,734,-11,827,-26,0,1009
4,23,UA,1457,LAX,DEN,515,-4,838,-16,0,862
7,20,OO,3698,LAX,SMF,1425,-2,1546,-9,0,373
8,20,MQ,3790,DFW,LEX,1430,9,1740,5,0,785
4,20,G4,2793,SFB,AVL,1442,,1617,,1,465
2,20,UA,1414,MFE,IAH,720,-10,835,-22,0,316
6,23,AA,2255,PIT,CLT,1031,57,1201,46,0,366
5,19,YX,4497,IND,CLT,703,-3,850,3,0,427
3,22,DL,739,ORD,ATL,1518,-1,1813,-22,0,606
3,23,DL,373,ATL,PDX,955,-1,1223,-8,0,2172
3,19,YV,6057,RNO,IAH,1325,0,1900,-5,0,1530
12,19,B6,611,JFK,LAS,1930,21,2223,46,0,2248
3,21,G4,873,ROA,PIE,1832,-6,2024,9,0,668
5,22,AA,1618,DFW,MCI,1716,-7,1851,-17,0,460
4,22,DL,1024,LAX,SLC,1850,34,2138,32,0,590
2,22,HA,25,PDX,HNL,915,-3,1320,-22,0,2603
4,22,YX,4623,DCA,CMH,1000,9,1122,15,0,323
7,22,AA,2886,LAX,DFW,1540,-3,2053,-18,0,1235
3,22,YX,4546,ATL,PHL,620,-7,820,10,0,666
12,19,WN,5963,LAX,DAL,545,3,1040,10,0,1246
5,22,WN,2382,DEN,MDW,2230,-5,145,-8,0,895
1,22,QX,2542,PDX,STS,1305,-11,1447,-23,0,489
2,23,DL,2710,SLC,BOI,1101,-5,1219,-16,0,290
6,19,OO,3131,PHX,ABQ,1920,-3,2135,-7,0,328
5,21,9E,4953,LGA,BNA,1601,-8,1736,-33,0,764
3,20,AA,1170,BOS,MIA,1820,-9,2200,-19,0,1258
9,19,DL,1657,PWM,ATL,1245,18,1540,3,0,1027
12,19,WN,5442,ATL,SAT,2025,0,2210,-10,0,874
7,21,DL,802,FLL,LGA,1120,171,1425,154,0,1076
2,23,DL,1061,DTW,MCO,700,5,955,-23,0,957
10,21,G4,1868,PIE,SDF,1233,22,1434,38,0,729
3,20,UA,789,BOS,ORD,2040,-8,2225,-25,0,867
3,20,MQ,3374,SGF,CLT,500,-11,812,-18,0,708
4,21,9E,4926,DTW,MEM,1510,-5,1621,-22,0,610
4,22,AS,154,OTZ,ANC,1135,-17,1302,-9,0,548
3,22,OH,5628,GNV,CLT,1457,,1633,,1,388
10,20,DL,1139,ATL,DTW,940,-5,1135,-18,0,594
1,20,DL,1627,SLC,BOI,2235,-6,2355,-21,0,290
7,21,OO,3065,ORD,AVL,946,1,1237,-1,0,536
2,22,DL,1084,PHX,MSP,1227,74,1631,56,0,1276
6,23,DL,1052,MIA,MSP,1442,16,1735,82,0,1501
7,23,UA,519,LAS,EWR,948,-10,1759,-13,0,2227
1,19,AS,1081,SFO,SEA,600,-2,810,-2,0,679
3,19,DL,1125,DTW,BOS,1550,0,1754,-10,0,632
11,21,YV,5769,PHX,PSP,830,105,938,108,0,261
4,22,DL,2099,DTW,TPA,710,2,944,-10,0,983
10,22,MQ,3311,DFW,DSM,2105,99,2257,96,0,624
7,21,DL,2589,BNA,DTW,1031,-6,1306,-9,0,456
10,20,WN,2437,SAN,MDW,705,-6,1300,-5,0,1728
8,19,HA,353,HNL,LIH,1457,4,1543,5,0,102
12,22,OO,3890,ATL,LFT,1110,-5,1201,5,0,503
12,19,OO,4038,BOI,SLC,1809,-3,1939,-9,0,290
4,20,WN,4962,ATL,PHX,1405,-4,1525,-18,0,1587
7,23,UA,1418,DEN,MIA,949,-1,1545,28,0,1709
11,19,OH,5522,CLT,OMA,930,-2,1131,-10,0,913
6,21,WN,40,HOU,PHX,1615,3,1705,4,0,1020
4,23,WN,3453,BWI,TPA,625,-2,850,-10,0,842
4,19,WN,2217,MCI,DEN,510,-5,600,-13,0,533
1,19,NK,936,RSW,ACY,1000,-6,1220,5,0,982
1,20,DL,301,SDF,ATL,1845,-1,2016,-15,0,321
8,22,DL,1083,DTW,MKE,1215,1,1223,-4,0,237
4,19,WN,1490,ONT,OAK,520,4,635,-3,0,362
10,22,WN,670,BNA,DCA,1610,58,1850,46,0,562
12,19,WN,2131,LGA,ATL,1655,2,1940,-16,0,762
10,19,OO,5072,ORD,SPI,2118,630,2226,609,0,174
12,19,YX,3759,DEN,COS,2220,7,2316,-11,0,73
4,23,DL,1950,STT,ATL,1434,5,1845,17,0,1599
4,20,MQ,4238,DFW,LBB,835,,949,,1,282
7,21,UA,465,DEN,BIL,1930,19,2100,7,0,455
4,21,DL,2215,SLC,SEA,1605,-9,1718,-16,0,689
4,22,HA,563,HNL,LIH,2020,21,2100,21,0,102
8,20,YX,4668,DCA,TPA,1000,-9,1225,-22,0,814
11,20,AS,239,SAN,KOA,945,0,1353,-12,0,2556
3,20,AA,1599,SNA,DFW,1448,11,1945,17,0,1205
7,21,AA,2032,TPA,PHL,1440,-3,1723,-18,0,920
2,22,AA,2652,CLT,AVP,914,-8,1106,-24,0,509
6,20,G4,381,LAX,SGF,800,-6,1318,-20,0,1423
8,22,OO,3191,PSP,PHX,1646,-6,1804,-14,0,261
7,20,DL,1007,PBI,ATL,800,-6,937,-14,0,545
10,22,WN,616,PHX,LAS,1815,35,1920,23,0,255
7,19,B6,1235,SFO,LGB,858,-1,1025,-8,0,354
2,20,9E,5378,LEX,ATL,1015,19,1151,11,0,304
10,19,G4,2942,SFB,SCE,905,-7,1115,-14,0,854
4,19,AS,15,BOS,SEA,1855,-13,2225,11,0,2496
1,23,DL,1689,RSW,LGA,1525,28,1810,10,0,1080
10,21,WN,3684,SEA,DEN,1135,-3,1510,6,0,1024
7,23,AS,870,SFO,HNL,700,-5,934,-20,0,2398
9,20,DL,1916,JAX,ATL,1325,-10,1434,0,0,270
7,21,WN,5412,SEA,SMF,2125,-2,2320,8,0,605
6,21,YX,3521,ORD,SAT,910,-7,1209,-6,0,1041
7,19,OH,5543,BHM,PHL,1059,0,1411,4,0,772
10,20,OO,5442,SFO,PSP,1830,-11,2002,-17,0,421
10,20,AA,864,CLT,LAX,1330,-1,1538,-7,0,2125
4,19,MQ,3761,PIA,ORD,638,-2,745,-17,0,130
8,20,OO,2959,DFW,BTR,1840,8,2013,-8,0,383
7,20,WN,6752,IND,BWI,1900,-6,2040,2,0,516
6,21,DL,2067,DAY,ATL,1118,-4,1250,-6,0,432
7,20,MQ,3397,DFW,ICT,2055,-3,2211,-3,0,328
5,23,OO,5051,DDC,DEN,1914,-12,1939,-21,0,292
10,21,WN,2070,DEN,ALB,1155,29,1715,18,0,1610
6,21,WN,744,DEN,MDW,535,31,855,35,0,895
6,21,OO,3661,FAT,SLC,1900,-2,2141,-18,0,501
12,22,OO,5010,LAX,SLC,1548,-6,1843,-23,0,590
9,19,OO,3562,CMH,MSP,1235,-4,1333,-16,0,626
5,19,AA,618,DFW,PHX,1850,19,1934,28,0,868
4,20,OO,3128,DFW,PIB,1545,,1716,,1,462
4,22,OO,3642,OMA,SLC,1258,68,1437,77,0,840
6,22,WN,1374,DCA,DAL,1340,4,1540,16,0,1184
3,19,MQ,3427,MIA,PNS,1547,23,1644,9,0,530
8,19,AA,33,PHL,ORD,1551,-3,1726,-12,0,678
4,19,AA,53,JFK,LAX,1630,-5,2003,5,0,2475
9,20,WN,1397,SFO,BUR,1725,-7,1840,-16,0,326
6,19,YX,4373,PWM,LGA,1804,39,1929,58,0,269
11,19,DL,1719,DTW,ATL,1750,15,1956,-3,0,594
3,20,AA,774,LAX,CLT,600,-4,1335,12,0,2125
10,20,WN,1776,MCO,BNA,1010,-8,1105,-10,0,616
10,19,DL,2512,CVG,ATL,1044,10,1207,16,0,373
8,19,AA,1655,PHL,LGA,2055,64,2204,54,0,96
7,19,WN,1330,SAN,OAK,650,-9,840,-26,0,446
1,19,YX,3707,OMA,EWR,1223,-15,1615,-21,0,1134
12,22,UA,2606,TUL,IAH,645,-2,826,-14,0,429
3,22,AS,875,SEA,LIH,1154,9,1520,-15,0,2701
10,22,WN,366,MCO,AUS,1240,15,1425,12,0,994
6,22,DL,1161,PNS,ATL,1339,20,1556,12,0,271
8,19,WN,453,CLE,MKE,735,-5,750,-17,0,328
1,20,UA,864,DEN,SNA,1550,-3,1718,-23,0,846
10,19,AS,1943,LAX,SFO,1830,-9,1955,18,0,337
12,20,HA,228,HNL,KOA,1041,-4,1125,-1,0,163
2,22,WN,1591,PHX,SMF,1325,0,1435,-20,0,647
5,21,UA,1217,IAH,MCO,1215,13,1538,11,0,854
9,22,UA,1948,IAH,SFO,935,9,1140,-15,0,1635
3,22,OO,3928,DTW,PIT,1215,78,1319,74,0,201
3,20,UA,475,EWR,ATL,729,-6,956,-12,0,746
6,22,DL,532,EWR,DTW,605,,755,,1,488
1,22,9E,5278,ATL,MGM,1415,-7,1416,-12,0,147
12,20,WN,6715,LAS,SAN,1115,-5,1225,-14,0,258
8,21,HA,274,LIH,HNL,1407,-9,1443,-4,0,102
8,19,9E,3307,LGA,GSP,1429,-5,1640,-22,0,610
6,23,AA,1110,PHX,MEM,1852,16,2359,-3,0,1264
11,20,NK,226,FLL,MCO,2040,0,2140,2,0,177
7,19,YX,3446,ATL,EWR,600,-5,815,-15,0,746
10,20,9E,4926,ATL,FAY,1020,-10,1135,-19,0,331
2,22,AA,942,EYW,CLT,1348,27,1606,22,0,736
8,23,YX,3560,EWR,CVG,948,-7,1156,-18,0,569
7,20,9E,4938,MSP,IAD,905,-2,1227,-20,0,908
2,20,OH,5226,DCA,ORF,1133,-12,1232,-1,0,142
7,19,WN,1387,RDU,DAL,1215,-5,1400,-25,0,1052
6,22,DL,824,ATL,SFO,1013,-1,1220,1,0,2139
5,20,YV,6119,BHM,IAH,625,-8,825,-20,0,562
7,23,UA,1336,EWR,FLL,1305,70,1610,236,0,1065
1,19,EV,4112,CVG,ORD,1948,43,2019,16,0,264
7,19,AA,2322,PHL,TPA,2116,37,2,90,0,920
10,21,UA,380,BOS,ORD,730,293,926,267,0,867
4,19,YV,6061,IAD,HHH,1730,-3,1922,-8,0,498
3,23,WN,2785,FLL,ATL,1025,0,1230,-15,0,581
1,20,WN,175,BHM,BWI,720,-5,1015,-21,0,682
4,19,OO,2956,DFW,FLG,1130,5,1215,-7,0,853
5,22,AA,551,PHL,MIA,600,-6,857,-25,0,1013
4,22,G4,2618,EWR,TYS,1055,1,1300,-16,0,631
5,22,MQ,3574,JAX,MIA,1320,-4,1439,-10,0,335
5,21,DL,2292,IND,LAX,710,-6,840,-17,0,1814
12,22,WN,1021,DEN,MSY,1025,8,1355,-9,0,1062
9,19,AA,2670,BWI,CLT,708,-3,846,-7,0,361
3,23,OO,3375,SFO,LAS,825,-3,1001,-4,0,414
3,20,OO,3042,CID,ORD,1123,-3,1236,-15,0,196
6,19,WN,12,DAL,MAF,1035,6,1150,-7,0,319
5,22,NK,1877,ATL,FLL,1912,98,2106,83,0,581
2,22,OH,5600,ABE,CLT,600,-7,817,-30,0,481
2,22,AA,2444,DFW,IAH,1220,,1329,,1,224
1,22,YX,5652,LGA,DCA,1845,-9,2005,-5,0,214
9,22,YV,6021,ATL,IAH,1400,-2,1518,-12,0,689
2,22,NK,2324,BOS,SJU,1605,-3,2103,-25,0,1674
7,19,NK,904,DFW,MCO,1025,-4,1414,-17,0,985
10,19,AS,1170,LAX,LAS,820,-8,940,-1,0,236
10,19,EV,4284,ORD,STL,750,-6,914,-12,0,258
3,23,WN,2806,MCO,DEN,1730,-4,1945,9,0,1546
7,23,WN,3360,TUS,DEN,500,5,745,6,0,639
8,21,NK,2868,MSY,DFW,840,1,1018,-14,0,447
1,23,OO,5199,DEN,LBL,1449,-2,1700,-12,0,280
4,19,AA,2672,DFW,MCO,1828,3,2158,4,0,985
4,21,OH,5264,ATL,CLT,1820,-5,1946,-14,0,226
5,19,OO,5418,OMA,IAH,1245,-5,1504,-14,0,781
12,19,DL,1312,CHS,ATL,810,-4,930,-6,0,259
6,22,NK,1102,MCO,ACY,1310,-5,1533,2,0,852
4,21,9E,5199,ATL,TRI,2130,-5,2240,-17,0,227
5,23,DL,1732,ATL,ILM,2050,-5,2205,-7,0,377
12,19,EV,4346,IAH,SHV,755,-5,901,-5,0,192
10,20,OH,5672,CLT,IAD,1454,70,1623,45,0,322
2,22,OH,5253,BHM,CLT,752,-8,1029,-1,0,350
5,23,B6,1470,CHS,LGA,1032,-7,1230,-19,0,641
3,19,AS,334,SFO,EWR,2310,-6,733,-12,0,2565
7,21,OO,3702,CMH,MSP,1622,0,1725,-11,0,626
12,22,DL,1219,ATL,TLH,1817,-9,1920,-18,0,223
4,21,AS,1302,SFO,MCO,1015,-5,1825,-1,0,2446
8,21,HA,71,LGB,OGG,830,-2,1110,-6,0,2498
5,19,YX,4467,JFK,CMH,1530,-9,1729,-16,0,483
10,19,WN,1367,MDW,DEN,1725,22,1910,25,0,895
6,19,HA,44,HNL,SJC,1325,8,2145,-12,0,2417
5,21,AA,2585,SMF,ORD,615,-2,1229,-13,0,1781
5,19,WN,1151,DEN,MDW,950,-2,1315,-8,0,895
11,21,WN,3023,SMF,ONT,1325,13,1445,11,0,390
8,19,UA,240,EWR,LAX,700,-1,945,-24,0,2454
11,20,WN,2484,DAL,MSY,1355,-3,1515,-11,0,436
3,21,9E,5100,ATL,MGM,1545,68,1540,71,0,147
2,21,OH,5435,CLT,ORF,1800,9,1918,22,0,290
11,20,F9,245,IAH,DEN,600,-10,733,-18,0,862
11,19,F9,2022,LAS,CVG,121,243,804,239,0,1678
1,20,9E,5352,LGA,BGR,1125,-3,1302,-23,0,378
8,23,WN,3190,BNA,LGA,1215,11,1530,-3,0,764
6,23,AA,2142,CLT,BGR,1131,-3,1358,5,0,921
7,19,YV,6041,CAK,IAH,700,-7,853,-27,0,1085
4,23,OO,5526,COS,DEN,700,-4,755,18,0,73
9,22,AA,1680,MIA,LAX,1937,-1,2211,-9,0,2342
3,20,UA,2290,MSO,DEN,1415,,1615,,1,679
4,22,WN,834,LGA,STL,1525,2,1710,-7,0,888
5,19,WN,4841,RDU,MCO,1940,-7,2120,-15,0,534
11,19,UA,2260,IAH,RSW,2000,4,2311,4,0,861
12,21,UA,2042,FLL,ORD,930,-6,1146,0,0,1182
12,20,AA,758,CLT,SRQ,1301,-6,1446,-18,0,547
3,21,UA,388,ORD,SAN,1415,0,1642,-40,0,1723
10,22,DL,2462,EYW,ATL,1405,-5,1558,-10,0,646
11,19,WN,3610,DEN,SFO,1245,3,1435,-18,0,967
12,22,WN,2056,SDF,BWI,600,-2,735,-19,0,495
1,21,WN,4083,SJC,PDX,1540,3,1730,-19,0,569
1,19,OO,3119,MKE,ORD,1620,,1723,,1,67
6,19,OH,5564,PHL,PNS,1845,2,2032,2,0,935
4,20,MQ,4082,ORD,CVG,825,-13,1047,-37,0,264
9,19,OO,4275,DTW,PLN,1215,-4,1327,-8,0,243
12,21,OH,5543,CLT,DAB,1506,-7,1647,-15,0,416
12,22,DL,1151,ATL,CAE,944,-2,1045,-12,0,192
2,20,9E,4751,ATL,RST,1340,-5,1512,-16,0,831
10,19,B6,576,MSY,JFK,2015,207,18,192,0,1182
2,20,UA,1038,EWR,DFW,1855,7,2213,18,0,1372
8,19,OH,5633,PIT,CLT,1519,-9,1700,-14,0,366
10,20,WN,2092,DAL,BNA,1645,-2,1835,-19,0,623
2,19,DL,2614,DTW,BUF,1351,187,1504,180,0,241
2,21,OO,3523,SLC,RNO,1621,-6,1652,-14,0,422
10,21,YX,3531,IAD,CLT,1235,-6,1407,-4,0,322
3,20,OO,3804,DTW,CID,2029,-6,2115,-23,0,430
1,22,UA,2086,IAH,LAS,1624,-6,1750,-20,0,1222
1,19,WN,1072,TPA,SAN,1810,-2,2020,-12,0,2087
12,19,AA,2293,DFW,ORD,804,-5,1028,-17,0,801
11,20,DL,1674,ATL,GSO,2231,-8,2335,-9,0,306
11,19,OO,4046,CHS,DTW,1655,100,1903,100,0,667
3,23,AA,2069,ORD,SLC,810,-3,1042,-2,0,1250
10,20,WN,2002,STL,DSM,1925,-7,2030,-14,0,259
1,19,DL,861,ATL,SRQ,2221,0,2355,-15,0,444
3,20,UA,1288,OGG,SFO,1525,,2327,,1,2338
5,23,OO,4766,CHS,ORD,1721,-7,1855,3,0,760
11,19,DL,2634,JFK,MCO,1125,-3,1415,-5,0,944
2,22,QX,2012,PDX,GEG,845,27,954,20,0,279
3,19,AA,1612,GSP,DFW,1612,-1,1758,23,0,862
7,22,WN,2959,OAK,LAX,1655,25,1820,14,0,337
3,23,WN,2713,SAT,HOU,1740,-7,1835,8,0,192
7,23,DL,2210,ECP,ATL,1713,170,1933,192,0,240
1,20,MQ,3311,ORD,LGA,930,-7,1240,-20,0,733
5,22,WN,621,MCI,LAS,1055,-5,1150,-15,0,1139
8,21,DL,1474,BOS,MCO,1342,13,1648,26,0,1121
12,19,UA,2221,SAT,DEN,536,-2,700,-12,0,794
10,22,B6,2219,JFK,DTW,855,-8,1051,-9,0,509
5,23,UA,2177,RSW,EWR,700,-6,959,-25,0,1068
8,23,OO,3971,DTW,IAD,1020,69,1152,51,0,383
7,19,WN,3612,DEN,MDW,1355,15,1710,3,0,895
10,19,UA,2020,ORD,TPA,915,-6,1259,6,0,1011
7,19,AA,2239,DFW,MIA,1425,2,1830,22,0,1121
4,20,WN,526,HNL,KOA,1230,-4,1325,-15,0,163
2,20,DL,1390,SLC,SFO,814,-10,939,-39,0,599
12,22,AS,582,LAX,FLL,1530,3,2328,-23,0,2343
4,20,AA,2323,ORD,MIA,1715,,2125,,1,1197
4,21,OO,3468,SLC,SEA,605,-7,714,-7,0,689
12,22,QX,2019,PDX,SEA,600,-1,700,-15,0,129
9,19,WN,6633,DEN,LAS,705,-1,755,-8,0,628
7,22,YX,4580,CMH,DCA,902,19,1020,10,0,323
2,23,AA,980,DFW,ATL,1018,-6,1320,-6,0,731
2,20,WN,3255,LAS,TUL,1425,7,1855,-8,0,1076
11,22,AA,1228,MIA,LAX,901,40,1133,25,0,2342
6,23,F9,1106,LAS,MCO,37,5,809,-3,0,2039
10,22,YV,6065,IAH,LIT,1820,-2,1951,-12,0,374
6,23,WN,3414,MDW,HOU,2245,3,115,-19,0,937
9,19,DL,1343,DTW,LAX,820,-1,1010,34,0,1979
5,22,WN,2630,LBB,AUS,615,-2,725,-8,0,341
8,23,OH,5607,DCA,PIT,837,4,1011,-21,0,204
6,22,UA,2019,SMF,DEN,1607,1,1928,25,0,909
7,20,OO,5062,ORD,MKG,1055,-10,1246,-12,0,119
5,22,WN,1125,HOU,MCO,525,-1,840,-12,0,849
12,20,WN,1326,MDW,OMA,1955,-1,2125,-4,0,423
9,19,DL,837,ATL,HNL,1035,-10,1413,-50,0,4502
12,20,OO,3415,SLC,PDX,1035,9,1143,-10,0,630
10,20,WN,1699,LAS,ONT,1145,23,1250,9,0,197
2,19,DL,2456,JFK,MIA,1929,-3,2252,-20,0,1089
8,21,WN,1360,PNS,ATL,1555,27,1810,19,0,271
7,22,WN,2029,OAK,SNA,1540,23,1710,23,0,371
1,22,QX,2037,PAE,GEG,1735,-8,1832,-8,0,222
2,19,WN,534,MDW,CVG,2155,43,5,24,0,249
3,22,DL,2590,ATL,BWI,1740,-3,1928,-11,0,577
9,19,DL,2140,SLC,SEA,1020,-6,1139,-13,0,689
4,23,DL,1163,MSP,SNA,1835,-2,2040,-21,0,1522
9,20,WN,882,AUS,LAS,1435,-7,1525,-22,0,1090
7,20,WN,1417,SAN,DEN,1330,-5,1655,-8,0,853
8,20,YX,4310,BDL,MIA,600,-6,914,-2,0,1194
12,21,DL,1700,SRQ,ATL,1059,-3,1241,0,0,444
12,19,NK,614,MSP,BWI,1712,-5,2048,-31,0,936
10,20,WN,2059,MCO,DAL,1930,0,2100,3,0,973
1,19,NK,713,MCO,IAH,1231,-1,1412,-20,0,854
8,22,9E,4955,ATL,GTR,2101,-2,2110,3,0,241
8,22,UA,1457,DEN,LGA,1116,-4,1708,6,0,1620
3,20,WN,2776,LGB,OAK,1420,-5,1535,-17,0,353
11,22,9E,5522,JFK,CMH,1530,44,1726,33,0,483
3,19,UA,762,IAD,IAH,835,49,1055,20,0,1190
12,19,F9,105,SJU,MCO,355,-5,614,-25,0,1189
12,19,WN,4820,MEM,MDW,600,-1,735,-4,0,480
7,23,WN,968,OAK,ONT,735,-2,855,-7,0,362
7,22,OH,5276,DCA,TYS,1354,,1536,,1,437
10,22,NK,706,DTW,LAX,830,-2,1042,-37,0,1979
8,23,AA,2181,GSP,DFW,1635,79,1808,74,0,862
3,21,9E,5375,ATL,HSV,800,-8,801,-13,0,151
6,21,UA,1534,IAH,LAX,1635,0,1800,12,0,1379
4,19,YX,3578,EWR,MCI,1500,17,1712,10,0,1092
7,21,WN,3761,BNA,SAN,2115,70,2325,43,0,1751
6,23,WN,3417,ATL,FLL,1040,2,1230,-8,0,581
11,21,AS,684,LAX,SFO,1900,38,2025,51,0,337
8,23,MQ,3831,TUL,AUS,710,-6,838,-14,0,426
7,23,AA,342,RDU,MIA,540,0,749,-13,0,700
8,20,WN,1322,OAK,MCI,1235,-8,1750,-19,0,1489
7,19,WN,2594,ATL,LAX,615,-2,745,-19,0,1947
5,22,G4,254,LAS,SAT,1524,188,1955,185,0,1069
10,22,AA,1662,CLT,STL,735,-5,827,-18,0,575
9,19,OO,4705,MSP,DLH,2235,890,2327,903,0,144
7,20,OO,3415,SEA,SLC,1045,66,1341,64,0,689
6,20,9E,4639,ATL,AEX,1245,-3,1320,5,0,500
6,19,OH,5520,ORF,DCA,600,-4,656,-9,0,142
4,21,WN,924,LAS,RNO,1725,28,1845,24,0,345
9,22,UA,464,DEN,PDX,1123,-7,1303,-20,0,991
5,21,WN,993,ECP,BWI,1235,-6,1540,6,0,798
6,22,MQ,3592,LAW,DFW,600,-3,654,-14,0,140
3,20,WN,4589,DAL,PHX,1135,-1,1320,4,0,879
6,19,DL,1631,DCA,LAX,1740,-4,2025,-39,0,2311
12,20,WN,695,MEM,PHX,1630,0,1910,-18,0,1264
8,22,DL,1471,PDX,LAX,1655,-6,1920,-18,0,834
1,20,WN,372,DEN,MSP,540,-5,840,-20,0,680
7,22,OH,5548,CLT,TLH,1430,-5,1559,-17,0,386
7,21,B6,944,BZN,JFK,1300,-12,1930,3,0,1902
8,20,YV,5764,DFW,SDF,1045,-5,1402,-25,0,733
2,20,DL,475,ORD,ATL,817,0,1119,-4,0,606
8,23,WN,2497,BUR,PHX,1350,44,1520,34,0,369
12,19,WN,2428,SAT,LAX,1040,3,1200,-1,0,1211
10,21,OO,4284,INL,MSP,1724,-15,1831,-23,0,255
7,21,G4,2311,SFB,MCI,1126,39,1307,39,0,1058
4,19,AA,1048,DCA,MIA,1200,11,1445,-5,0,919
6,22,OO,5276,TUL,DEN,1142,-3,1239,-10,0,541
6,23,OH,5587,CLT,MDT,2220,-3,2359,-13,0,413
5,19,AA,473,CLT,DEN,1814,4,2001,18,0,1337
12,21,OH,5179,PHL,BHM,929,-6,1057,5,0,772
2,23,AA,2230,MIA,IAH,2233,-3,29,-29,0,964
7,23,OO,3304,BOI,SEA,605,-2,633,-13,0,399
6,22,OO,5617,PSP,SFO,600,-2,744,-12,0,421
8,23,OO,3277,DFW,SAF,833,-10,940,-32,0,551
9,19,F9,1719,CVG,LAX,747,-12,930,-34,0,1900
1,22,B6,267,BOS,CHS,930,-6,1206,-13,0,818
3,22,OH,5521,PHL,JAX,1955,13,2222,-7,0,742
6,19,WN,1807,ECP,STL,1110,-2,1255,1,0,634
6,22,AS,2,SEA,DCA,1355,8,2159,8,0,2329
6,23,AA,2830,SFO,CLT,1320,-6,2124,18,0,2296
5,22,WN,1384,DAL,LAX,1635,27,1800,4,0,1246
10,22,B6,472,FLL,LGA,1439,67,1734,49,0,1076
8,22,DL,2166,TPA,ATL,715,-2,846,2,0,406
5,23,UA,245,ATL,ORD,1259,1,1407,-11,0,606
11,22,WN,2969,BNA,IAH,1350,-5,1600,-5,0,657
1,20,B6,375,PHL,FLL,550,12,846,36,0,992
6,21,YX,4577,CHS,DCA,1442,2,1621,-19,0,444
12,19,YX,4584,DSM,PHL,620,-7,959,17,0,972
4,23,AA,2680,PNS,DFW,706,41,914,31,0,604
12,21,YX,4608,LGA,PIT,1259,1,1432,-4,0,335
5,19,OH,5680,DCA,BHM,1555,-10,1655,44,0,653
7,19,YX,3521,EWR,MSP,1659,-11,1912,-23,0,1008
7,23,DL,2477,SNA,SLC,1325,-3,1615,-14,0,588
5,23,B6,1097,BOS,ATL,645,-9,939,-30,0,946
11,21,B6,1271,ORH,JFK,1205,30,1255,32,0,150
1,21,DL,1217,GSP,ATL,740,-3,848,-7,0,153
12,20,MQ,4097,TXK,DFW,625,25,745,3,0,181
8,21,DL,2134,AUS,ATL,1452,-5,1814,-17,0,813
2,20,WN,715,STL,DCA,910,-5,1200,-14,0,719
1,21,DL,2136,MSP,BZN,1313,-4,1440,-3,0,874
6,22,MQ,3814,DFW,AVL,1649,57,2006,47,0,848
11,21,DL,2330,PHX,SEA,1205,4,1421,-2,0,1107
12,22,WN,1394,HOU,SAV,1500,17,1810,33,0,853
6,19,YV,6097,LIT,IAH,1200,104,1329,96,0,374
12,21,9E,5026,ATL,MGM,903,-5,901,27,0,147
1,19,OH,5381,CLT,CAE,1630,0,1725,-7,0,88
11,19,DL,1176,ATL,BUF,1629,-3,1833,-16,0,712
8,19,DL,2683,FCA,SLC,1320,-6,1458,-10,0,531
2,20,MQ,3389,ORD,CVG,655,-2,913,-16,0,264
3,19,WN,4110,ALB,FLL,1305,-3,1620,-16,0,1204
8,21,DL,1533,ATL,MCO,825,48,950,40,0,404
6,23,AA,437,LAS,PHL,943,0,1727,22,0,2176
5,22,UA,1461,EWR,SEA,2020,19,2339,-3,0,2402
6,20,AA,2386,DFW,MIA,725,-13,1124,-29,0,1121
3,19,WN,5602,SAN,DEN,1445,8,1800,-7,0,853
1,19,MQ,3788,CWA,ORD,603,-12,734,-13,0,213
9,22,AA,1230,SAT,ORD,625,-2,915,-6,0,1041
10,21,DL,1333,FAR,MSP,546,13,655,7,0,223
10,22,B6,2364,MCI,BOS,1815,123,2216,130,0,1256
1,20,WN,4760,CMH,STL,1410,-4,1440,-10,0,409
